Title,City,State,Value,Status,BidDate,Uses,HasHotel,HasElderly,Lat,Lng
Pearl Avenue and Tacoma Avenue Pump Station Improvements - REBID,Lorain,OH,17326786,Post-Bid,"Aug 5, 2025",Water / Sewer,FALSE,FALSE,41.4369,-82.1333
K-12 Athletic Complex -  Phase 1 and 2 Improvements - 2024 Bond - Grandview Heights Schools,Columbus,OH,17300000,Design,,Educational,FALSE,FALSE,39.9612,-82.9988
Other Building / Facility Work,Lebanon,OH,17227050,Conceptual,,Municipal,FALSE,FALSE,39.4241,-84.1857
Roadway Minor Rehabilation  - Various,Nankin,OH,17172400,Conceptual,,Roads / Highways,FALSE,FALSE,40.9436,-82.3018
2025 Water Bundle,Avon Lake,OH,17147781,Bid Results,"Apr 16, 2025","Roads / Highways, Water / Sewer",FALSE,FALSE,41.5053,-82.0282
Edgewater Beach Tunnel - Northeast Ohio Regional Sewer District,Cleveland,OH,17114839,Conceptual,,"Water / Sewer, Bridges / Tunnels",FALSE,FALSE,41.4993,-81.6944
Roadway Minor Rehabilitation Perry - SR 13,New Lexington,OH,17051113,Conceptual,,"Roads / Highways, Bridges / Tunnels",FALSE,FALSE,39.7424,-82.2319
Bridge Repair - US 40,Saint Clairsville,OH,17016026,Award,"Apr 24, 2025","Roads / Highways, Water / Sewer, Bridges / Tunnels",FALSE,FALSE,40.0721,-80.9704
Big Creek CSO-059 Storage Tank - Northeast Ohio Regional Sewer District (NEORSD),Cleveland,OH,17000000,Conceptual,,Water / Sewer,FALSE,FALSE,41.4993,-81.6944
Gordon Crossing,Cleveland Hts,OH,17000000,Pre-Construction/Negotiated,,Multi-Residential,FALSE,FALSE,41.5071,-81.6178
Lock 3 Park Project,Akron,OH,17000000,Under Construction,"Mar 24, 2023","Water / Sewer, Bridges / Tunnels, Playgrounds / Parks / Athletic Fields",FALSE,FALSE,41.0801,-81.5211
GE Aerospace Aero Engine Operation Expansion / Beavercreek,Beavercreek,OH,17000000,Conceptual,,Manufacturing,FALSE,FALSE,39.7284,-84.0919
Spruce School Site Stormwater Retention Basin Project - City of North Olmsted,North Olmsted,OH,17000000,Final Planning,,"Water / Sewer, Playgrounds / Parks / Athletic Fields, Educational",FALSE,FALSE,41.3986,-81.9387
Eastbrook Farms Residential,Springboro,OH,17000000,Conceptual,,Residential Subdivision,FALSE,FALSE,39.5617,-84.2526
Oberlin Place Senior Housing,Oberlin,OH,17000000,Pre-Construction/Negotiated,,Multi-Residential,FALSE,FALSE,41.2919,-82.2339
Middletown Phase 3,Middletown,OH,17000000,Post-Bid,"Feb 12, 2026",Residential Subdivision,FALSE,FALSE,39.5151,-84.3983
Roadway Minor Rehabilitation - Various,Columbus,OH,16840058,Conceptual,,Roads / Highways,FALSE,FALSE,40.0155,-82.9932
Lorain County Crisis Receiving Center,Lorain,OH,16751912,Post-Bid,"Oct 10, 2023",Municipal,FALSE,FALSE,41.4152,-82.1635
WWTP Solids handling Facility and Administration Building,Greenville,OH,16682155,Post-Bid,"Jan 30, 2025",Water / Sewer,FALSE,FALSE,40.1,-84.614
Municipal Building Additions & Alterations,Sidney,OH,16681136,Award,"Feb 19, 2025",Municipal,FALSE,FALSE,40.285,-84.1588
RFQ - D/B - New Lexington Workforce Development and Healthcare Facility Building Rehabilitation and Expansion Project,New Lexington,OH,16510740,Final Planning,"Jan 17, 2025",Medical,FALSE,FALSE,39.7095,-82.2022
LivSmart Studios by Hilton / Sharonville,Cincinnati,OH,16500000,Pre-Construction/Negotiated,,Hotel / Motel,TRUE,FALSE,39.274,-84.439
Ganton Parkway Phase 4 Project,New Albany,OH,16495518,Award,"Aug 13, 2025","Roads / Highways, Sidewalks / Parking Lot, Water / Sewer",FALSE,FALSE,40.0936,-82.7867
Southerly Wastewater Treatment Plant Power System Upgrades And Safety Improvement,Lockbourne,OH,16418654,Award,"Dec 10, 2025",Water / Sewer,FALSE,FALSE,39.8089,-82.9693
Major Reconstruction - US 42,Plain City,OH,16258581,Award,"May 8, 2025","Roads / Highways, Water / Sewer",FALSE,FALSE,40.1543,-83.2384
FY 24 Cleveland Dredge,Cleveland,OH,16249050,Award,"Mar 1, 2024",Water / Sewer,FALSE,FALSE,41.4993,-81.6944
Highway 224 Strip Mall,Findlay,OH,16200000,Conceptual,,"Retail, Sidewalks / Parking Lot",FALSE,FALSE,41.0558,-83.5928
Mackinnon Renovation  - Ohio University,Athens,OH,16130000,Conceptual,,Educational,FALSE,FALSE,39.3243,-82.0949
Cherrywood,Dayton,OH,16000000,Award,,Residential Subdivision,FALSE,FALSE,39.832,-84.1122
Morningside by Cristo Homes,Cincinnati,OH,16000000,Under Construction,,Multi-Residential,FALSE,FALSE,39.2735,-84.4996
Roadway Improvement - MRW SR 61 1.087,Mount Gilead,OH,16000000,Conceptual,,Roads / Highways,FALSE,FALSE,40.5336,-82.8212
2023 Paving of Various County and Township Roads Project,Hamilton,OH,15929909,Award,"Jan 31, 2023",Roads / Highways,FALSE,FALSE,39.3995,-84.5613
Columbus Metropolitan Library New Branch,Columbus,OH,15900000,Design,,Library,FALSE,FALSE,40.0732,-83.0813
Renewal Of Culverted Streams IIA,Cleveland,OH,15850000,Post-Bid,"Feb 25, 2026",Bridges / Tunnels,FALSE,FALSE,41.4353,-81.6575
RFP Engineering - Tuscarawas St W Reconstruction,Canton,OH,15832976,Conceptual,,"Roads / Highways, Sidewalks / Parking Lot, Water / Sewer",FALSE,FALSE,40.7949,-81.3572
"RFQ Engineering - Const. Inspection and Const. Admin Services - STA-SR172, GP1165 W. Tusc Reconst.",Canton,OH,15832976,Conceptual,"Jan 9, 2026",Roads / Highways,FALSE,FALSE,40.7983,-81.3772
RFQ Engineering - Tuscarawas Street West State Route 172 Reconstruction Project,Canton,OH,15832975,Conceptual,,Roads / Highways,FALSE,FALSE,40.7952,-81.3584
Sarnova Inc. New Headquarters and Expansion / Dublin,Dublin,OH,15800000,Under Construction,,Medical,FALSE,FALSE,40.0819,-83.1241
Roadway Minor Rehabilitation - I 71,Sunbury,OH,15750000,Conceptual,,Sidewalks / Parking Lot,FALSE,FALSE,40.2874,-82.9256
Multi-family Senior Housing / Margaret Hunt Senior Center,Toledo,OH,15661509,Under Construction,,"Multi-Residential, Clubhouse / Community Centers",FALSE,FALSE,41.6226,-83.5963
Clinton Sewer System - Construction - Summit County,Doylestown,OH,15600000,Conceptual,,Water / Sewer,FALSE,FALSE,40.9433,-81.6604
The Residences and Offices at the Agora,Cleveland,OH,15500000,Under Construction,,"Multi-Residential, Office, Restaurant",FALSE,FALSE,41.5034,-81.6542
RFQ - Construction Oversight Services for the Cromer Water Storage Reservoir Demo and Replacement Project,Canton,OH,15500000,Conceptual,,Water / Sewer,FALSE,FALSE,40.7974,-81.377
RFP Construction Manager at Risk - Mission Point Apartments,Toledo,OH,15500000,Award,"Aug 29, 2025",Multi-Residential,FALSE,FALSE,41.6525,-83.547
Roadway Minor Rehab - US 30,Upper Sandusky,OH,15487817,Conceptual,,Roads / Highways,FALSE,FALSE,40.8412,-83.3301
"Cuyahoga County Reconfigure Taxiway A and A3 & Reconstruct Taxiway B Connectors B2, B3 and B4",Richmond Heights,OH,15450000,Post-Bid,"Apr 23, 2025",Transportation Terminals,FALSE,FALSE,41.5667,-81.4894
Bridge Repair - IR 277,Coventry Township,OH,15444559,Bid Results,"Feb 19, 2026","Roads / Highways, Water / Sewer, Bridges / Tunnels",FALSE,FALSE,41.001,-81.5487
Roadway Minor Rehab - IR 77,Caldwell,OH,15400000,Conceptual,,Roads / Highways,FALSE,FALSE,39.7544,-81.5355
Sycamore Trails Aquatic Center Improvement Project,Miamisburg,OH,15399363,Award,"Feb 19, 2025","Amusement and Recreation, Swimming Pools",FALSE,FALSE,39.6345,-84.262
The Gables on Dayton-Lebanon Pike / Dayton,Dayton,OH,15390000,Pre-Construction/Negotiated,,Multi-Residential,FALSE,FALSE,39.596,-84.163
E. Main Street Area Improvements,Kent,OH,15372155,Award,"May 7, 2025","Roads / Highways, Sidewalks / Parking Lot, Water / Sewer",FALSE,FALSE,41.1538,-81.3411
"Contractual Repair of Water Mains, Fire Hydrants, Valves, Service Connections And Appurtenances",Cleveland,OH,15259201,Bid Results,"Oct 1, 2025",Water / Sewer,FALSE,FALSE,41.4993,-81.6944
RFQ D/B - Districtwide Improvements Project,Canal Winchester,OH,15126139,Pre-Construction/Negotiated,"Jan 17, 2025",Municipal,FALSE,FALSE,39.8428,-82.8056
Jackson Pike WWTP Stormwater and Floodplain Improvements - City of Columbus,Columbus,OH,15120000,Design,,Water / Sewer,FALSE,FALSE,39.9612,-82.9988
North Main Street Complete Streets,Akron,OH,15040870,Bid Results,"Mar 3, 2025",Roads / Highways,FALSE,FALSE,41.1046,-81.5109
Karam Senior Living / Cleveland,Cleveland,OH,15000000,Under Construction,,Multi-Residential,FALSE,FALSE,41.4817,-81.74
Cochran Road Reconstruction Phase I,Glenwillow,OH,15000000,Post-Bid,"Feb 18, 2022",Roads / Highways,FALSE,FALSE,41.3688,-81.4696
Roadway Minor Rehabilitation - I 90,Garfield Heights,OH,15000000,Conceptual,,Roads / Highways,FALSE,FALSE,41.4052,-81.6145
Havenwood Townhomes,Middletown,OH,15000000,Pre-Construction/Negotiated,,"Multi-Residential, Residential Subdivision",FALSE,FALSE,39.4912,-84.3301
The Lakes Apartments,Delaware,OH,15000000,Under Construction,,Multi-Residential,FALSE,FALSE,40.2987,-83.068
The Scarborough - National Church Residences,Columbus,OH,15000000,Under Construction,,Elderly Care / Assisted Living,FALSE,TRUE,39.9746,-82.9803
Trabue Rd Mixed use Development,Columbus,OH,15000000,Conceptual,,"Office, Retail",FALSE,FALSE,39.9938,-83.0888
River District and Whitewater Park Project / West Carrollton,West Carrollton,OH,15000000,Design,,Office,FALSE,FALSE,39.6723,-84.2522
Districtwide HVAC Upgrade Phase 4 - Northeast Ohio Regional Sewer District (NEORSD),Cleveland,OH,15000000,Conceptual,,Municipal,FALSE,FALSE,41.4993,-81.6944
Trailside Village Hannah's Ridge Custom Homes,Cincinnati,OH,15000000,Under Construction,,Residential Subdivision,FALSE,FALSE,39.1408,-84.5809
Ford Dealership Expansion / Highland Heights,Highland Heights,OH,15000000,Conceptual,,Retail,FALSE,FALSE,41.5482,-81.4514
Orphan Well Abandonment - Phase II - DNR-OG2501,Franklin,OH,15000000,Design,,Water / Sewer,FALSE,FALSE,39.5589,-84.3041
Maplewood Heights / Sugar Grove Square Renovation,Columbus,OH,15000000,Final Planning,"Jan 7, 2025",Residential Subdivision,FALSE,FALSE,39.9612,-82.9988
Fenn Tower Renovations,Cleveland,OH,15000000,Under Construction,,Multi-Residential,FALSE,FALSE,41.5024,-81.6723
Youngstown Safety Service Building,Youngstown,OH,15000000,Design,,"Clubhouse / Community Centers, Fire / Police",FALSE,FALSE,41.0998,-80.6495
Blackburn Landing Apartments,Athens,OH,15000000,Award,"Feb 18, 2025",Multi-Residential,FALSE,FALSE,39.2973,-82.1124
CM at RisK RFQ - Ohio School for the Blind Bridge,Columbus,OH,15000000,Post-Bid,"Mar 21, 2025",Bridges / Tunnels,FALSE,FALSE,40.0686,-83.0191
Roadway Minor Rehabilation -FY2031,Delaware,OH,15000000,Conceptual,,Roads / Highways,FALSE,FALSE,40.3033,-83.0361
Northport Place,Delaware,OH,15000000,Under Construction,,"Parking Garage, Hotel / Motel",TRUE,FALSE,40.2819,-82.9947
Monmouth Building Redevelopment,Cleveland Hts,OH,15000000,Pre-Construction/Negotiated,,"Multi-Residential, Retail",FALSE,FALSE,41.5112,-81.6029
Gateway Pointe Development,West Jefferson,OH,15000000,Conceptual,,"Restaurant, Retail, Service Station / Car Wash, Hotel / Motel",TRUE,FALSE,39.9586,-83.3384
Westfield WTP Upgrade,Seville,OH,15000000,Pre-Construction/Negotiated,"Jun 2, 2025",Water / Sewer,FALSE,FALSE,41.0264,-81.9443
Royalton Greenlights Luxury,North Royalton,OH,15000000,Pre-Construction/Negotiated,,Residential Subdivision,FALSE,FALSE,41.309,-81.7144
Chancery Building Renovations,Cleveland,OH,15000000,Pre-Construction/Negotiated,,Religious / Funeral,FALSE,FALSE,41.5032,-81.6875
RFP Design- Improvements And Building Additions To Western Row School And Laura Farrell School,Franklin,OH,15000000,Conceptual,,Educational,FALSE,FALSE,39.5589,-84.3041
RFQ Construction Manager at Risk-Sanitary Collection System and WWTP,Kelleys Island,OH,15000000,Post-Bid,"Sep 23, 2025",Water / Sewer,FALSE,FALSE,41.597,-82.7102
RFQ Construction Manager At Risk- Demorest Townhomes A New Multi-family Townhome Building And Clubhouse,Grove City,OH,15000000,Design,"Oct 16, 2025",Multi-Residential,FALSE,FALSE,39.9104,-83.1081
Kings High School Athletic Facilities - Kings Local Schools,Maineville,OH,15000000,Design,,Educational,FALSE,FALSE,39.3514,-84.2584
RFQ Engineering - Fire Station Project Consultant Services,Marion,OH,15000000,Conceptual,"Oct 31, 2025",Fire / Police,FALSE,FALSE,40.5657,-83.1249
Orphan Well Abandonment - Phase II - DNR-OG2502,Franklin,OH,15000000,Design,,Water / Sewer,FALSE,FALSE,39.5589,-84.3041
Hap Cremean Water Plant Filter Media Replacement - City of Columbus,Columbus,OH,15000000,Conceptual,,Water / Sewer,FALSE,FALSE,40.0606,-82.8904
RFQ Design - Mid-East Career and Technology Centers Facilities Improvements Project,S Zanesville,OH,15000000,Conceptual,,"Sidewalks / Parking Lot, Warehouse / Distribution, Educational",FALSE,FALSE,39.9372,-81.9761
RFQ Design - Preparation Of Construction Documents For Former Eastern Gateway Parking Garage Site Government Center,Youngstown,OH,15000000,Conceptual,,Municipal,FALSE,FALSE,41.0974,-80.6522
Gilbert Avenue Overhaul - City of Cincinnati,Cincinnati,OH,15000000,Conceptual,,Roads / Highways,FALSE,FALSE,39.1222,-84.4926
Ohio 82 Widening York to Ridge - City of North Royalton,North Royalton,OH,15000000,Conceptual,,"Roads / Highways, Sidewalks / Parking Lot, Water / Sewer",FALSE,FALSE,41.3137,-81.7246
Three Separate Housing Development Sites,Canton,OH,15000000,GC Bidding,"Mar 6, 2026",Residential Subdivision,FALSE,FALSE,40.7974,-81.377
Housing Development Sites,Canton,OH,15000000,GC Bidding,"Mar 6, 2026",Multi-Residential,FALSE,FALSE,40.7974,-81.377
Housing Development Sites,Canton,OH,15000000,GC Bidding,"Mar 6, 2026",Multi-Residential,FALSE,FALSE,40.7974,-81.377
West Creek Stabilization In Brooklyn Heights,Cleveland,OH,14878994,Award,"Mar 14, 2023",Water / Sewer,FALSE,FALSE,41.4993,-81.6944
Westinghouse Phase 1,Cleveland,OH,14716333,Final Planning,,Manufacturing,FALSE,FALSE,41.4903,-81.7266
Wickliffe Senior Housing,Wickliffe,OH,14709650,Under Construction,,Multi-Residential,FALSE,FALSE,41.6099,-81.4711
Gemini Recreation Center Reconstruction,Cleveland,OH,14700000,Under Construction,"Aug 16, 2024",Fitness / Rec Centers,FALSE,FALSE,41.444,-81.8546
Air City Garage Renovation,Dayton,OH,14700000,Conceptual,,"Parking Garage, Retail",FALSE,FALSE,39.7585,-84.1911
Mills Lawn Elementary School - 2023 Bond - Yellow Springs Exempted Village School District,Yellow Springs,OH,14660842,Pre-Construction/Negotiated,,Educational,FALSE,FALSE,39.8051,-83.8915
Logistics Lane Project / State Route 7 - Ohio Department of Transportation District 10,Marietta,OH,14600000,Conceptual,,Roads / Highways,FALSE,FALSE,39.4145,-81.4407
Cobblestone Hotel / Urbana,Urbana,OH,14500000,Under Construction,,Hotel / Motel,TRUE,FALSE,40.0947,-83.7545
Roadway Minor Rehab - ATH US 50 34.54,Athens,OH,14500000,Conceptual,,Roads / Highways,FALSE,FALSE,39.308,-81.9711
Snider Rd Residential Subdivision,Mason,OH,14500000,Conceptual,,Residential Subdivision,FALSE,FALSE,39.3153,-84.332
West Hillcrest Ave Subdivision,Dayton,OH,14500000,Design,,Residential Subdivision,FALSE,FALSE,39.7914,-84.267
Lakeshore East Equalization Basin,Eastlake,OH,14473465,Final Planning,"Apr 3, 2025",Water / Sewer,FALSE,FALSE,41.675,-81.4261
Dublin Road 30-Inch Water Main,Columbus,OH,14456962,Award,"Oct 26, 2022",Water / Sewer,FALSE,FALSE,39.9729,-83.0352
Southerly Regulators and Relief Sewers Project,Cuyahoga Heights,OH,14455033,Bid Results,"Aug 21, 2025",Water / Sewer,FALSE,FALSE,41.4353,-81.6574
Rest Area -  IR 70,Eaton,OH,14443000,Conceptual,,Sidewalks / Parking Lot,FALSE,FALSE,39.7778,-84.6897
Intersection Improvement (Safety) on Chagrin Blvd,Beachwood,OH,14440278,Conceptual,,Roads / Highways,FALSE,FALSE,41.4645,-81.5087
Roadway Minor Rehabilitation - US 224,Atwater,OH,14338000,Final Planning,,"Roads / Highways, Bridges / Tunnels",FALSE,FALSE,41.0332,-81.1964
Sells Greene / Lancaster,Lancaster,OH,14300000,Under Construction,,Multi-Residential,FALSE,FALSE,39.7183,-82.557
Roadway Major Rehab,Urbana,OH,14300000,Conceptual,,Roads / Highways,FALSE,FALSE,40.1026,-83.8049
Pavement Maintenance - SR 2,Huron,OH,14293000,Conceptual,,Roads / Highways,FALSE,FALSE,41.435,-82.4753
Bexley Apartments,Bexley,OH,14242500,Design,,Multi-Residential,FALSE,FALSE,39.969,-82.9377
Roadway Minor Rehabilitation - I 275,Cincinnati,OH,14214400,Conceptual,,Roads / Highways,FALSE,FALSE,39.2316,-84.6311
Whittier Street Storm Tanks Part 2 - City of Columbus,Columbus,OH,14200000,Conceptual,,Water / Sewer,FALSE,FALSE,39.9444,-83.0029
RFQ D/B - Construction Of The New Macedonia Service Center,Macedonia,OH,14130000,Post-Bid,"Aug 27, 2025",Municipal,FALSE,FALSE,41.3117,-81.5039
Foster Senior Lofts,Elyria,OH,14113882,Under Construction,,Multi-Residential,FALSE,FALSE,41.3788,-82.1194
Johnstown WTP Expansion Project - City of Johnstown,Johnstown,OH,14000000,Pre-Construction/Negotiated,"Jul 8, 2022",Water / Sewer,FALSE,FALSE,40.1444,-82.6883
Central Presbyterian Church Conversion / Columbus,Columbus,OH,14000000,Under Construction,,Theaters / Auditoriums,FALSE,FALSE,39.9597,-82.997
Bridge Preservation - US0030,Mansfield,OH,14000000,Conceptual,,Bridges / Tunnels,FALSE,FALSE,40.7779,-82.523
5097 N Hamilton Road Multi-Unit Residential,Columbus,OH,14000000,Pre-Construction/Negotiated,,Multi-Residential,FALSE,FALSE,40.0601,-82.864
5295 N Hamilton Road Multi-Unit Residential,Columbus,OH,14000000,Under Construction,,Multi-Residential,FALSE,FALSE,40.0645,-82.8632
"RFQ D/B - Targeted Campus Modernization: Roofing, Parking, and Spitzer Conferencing Center Renovations",Elyria,OH,14000000,Award,"Feb 21, 2025","Sidewalks / Parking Lot, Educational, Conference / Convention Centers",FALSE,FALSE,41.4133,-82.0736
Payne Ave Residential Building,Cleveland,OH,14000000,Pre-Construction/Negotiated,,Multi-Residential,FALSE,FALSE,41.5088,-81.6643
Bridge Preservation  - SR 98,Marion,OH,14000000,Conceptual,,Bridges / Tunnels,FALSE,FALSE,40.582,-83.0403
Bridge Preservation,Saint Marys,OH,14000000,Conceptual,,Bridges / Tunnels,FALSE,FALSE,40.5782,-84.3542
Large Diameter Sewer Main Rehab Program 2026,Cincinnati,OH,14000000,Sub-Bidding,"Mar 9, 2026",Water / Sewer,FALSE,FALSE,39.1031,-84.512
Roadway Minor Rehabilitation -  IR 71,Cincinnati,OH,13983670,Conceptual,,Roads / Highways,FALSE,FALSE,39.2355,-84.5641
Roadway Major Rehabilitation - SR 666,S Zanesville,OH,13974754,Conceptual,,Roads / Highways,FALSE,FALSE,40.0341,-81.9776
Cromer Water Storage Reservoir Demolition and Replacement Project,Canton,OH,13944100,Bid Results,"May 14, 2025",Water / Sewer,FALSE,FALSE,40.7974,-81.377
Scattered Site Development Project / Cincinnati,Cincinnati,OH,13924000,Pre-Construction/Negotiated,,"Multi-Residential, Municipal",FALSE,FALSE,39.2355,-84.5641
Roadway Minor Rehabilitation - IR 71,Fulton,OH,13898463,Conceptual,,Roads / Highways,FALSE,FALSE,40.4643,-82.766
Roadway Minor Rehabilitation - SR 32,Batavia,OH,13887290,Conceptual,,Roads / Highways,FALSE,FALSE,39.0849,-84.1559
Western Regional Generator Replacement Project,Dayton,OH,13874600,Award,"Mar 5, 2025",Water / Sewer,FALSE,FALSE,39.6837,-84.2527
Northeast MOU - Central College Ulry Road Reconstruction,Columbus,OH,13852483,Bid Results,"Feb 13, 2025","Roads / Highways, Sidewalks / Parking Lot, Water / Sewer",FALSE,FALSE,40.0892,-82.8663
City of Green Arlington Road Corridor Improvements Project,Green,OH,13836050,GC Bidding,"Mar 18, 2026",Roads / Highways,FALSE,FALSE,40.9458,-81.4833
Easterly District Capacity Improvements (EDCI) (Alexis),Cleveland,OH,13700000,Design,,Water / Sewer,FALSE,FALSE,41.4993,-81.6944
Bridge Preservation Licking  - SR 16,Newark,OH,13663534,Conceptual,,"Roads / Highways, Bridges / Tunnels",FALSE,FALSE,40.054,-82.4771
Buckeye Rd Commercial Buildings Stabilization,Cleveland,OH,13642844,Under Construction,,"Retail, Sidewalks / Parking Lot",FALSE,FALSE,41.4993,-81.6944
West G Middle School Renovation - West Geauga Local School District,Chesterland,OH,13633700,Conceptual,,Educational,FALSE,FALSE,41.5049,-81.3345
